,ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value,arg,cpi,edu,employ,exchange,gdp,green,income,pop,tax,LifeLadder,LogGDPPerCapita,SocialSupport,Expectancy,Freedom,Generosity,Corruption,PositiveAffect,NegativeAffect,Africa,Americas,Eastern Mediterranean,Europe,South-East Asia,Western Pacific,YearInd,cbrt_cpi,cbrt_exchange,cbrt_gdp,cbrt_green,cbrt_income,cbrt_pop
417,SEAR,South-East Asia,IDN,Indonesia,2016,Both sexes,38.1,32.0635903,136.9656666,0.465180645204302,0.5694484972278963,13308.3268,3562.8163340000006,866360.0,2819.513567,0.18779526183397557,0.22130496977117445,0.4720713731574864,0.5243512974051896,0.6473779385171793,0.5227560050568902,0.7723935389133627,0.5,0.89,0.7877629063097512,0.48975409836065564,0.0,0.0,0.0,0.0,1.0,0.0,17,5.154706058689846,23.697788490850158,15.27323889897118,95.33070341199975,0.22557256132410583,639.5214407496774
418,WPR,Western Pacific,SLB,Solomon Islands,2016,Both sexes,38.1,4.072883173,125.92606880000001,0.5088011824990611,0.4798377350272638,7.948152938,2225.4868420000003,880.0,1870.7289059999998,0.00043743903368036576,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,17,5.012317216320531,1.995670044005565,13.055945954338275,9.582839714125567,0.1774817011489104,85.24441761045367
419,EUR,Europe,BIH,Bosnia and Herzegovina,2016,Both sexes,39.1,43.14453125,102.0250472,0.5088011824990611,0.11205135687189965,1.7681390240000001,4994.68904,27200.0,4156.482693999999,0.0024240733989655257,0.8835072472713517,0.48079906904577185,0.5718562874251496,0.6763110307414105,0.6965865992414666,0.48311306901615264,0.134,0.9570000000000001,0.42065009560229416,0.4118852459016392,0.0,0.0,0.0,1.0,0.0,0.0,17,4.672711143957245,1.2092204126124635,17.093702912616898,30.073891924099495,0.27753959437506615,150.16667398920526
420,WPR,Western Pacific,LAO,Lao People's Democratic Republic,2016,Both sexes,39.9,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,17,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
421,SEAR,South-East Asia,TLS,Timor-Leste,2016,Both sexes,39.9,25.55480834,140.84729860000002,0.41142887218087376,0.5764517070323899,1.0,1353.746815,6770.0,1259.280818,0.0008681437622593936,0.21188789713921383,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,1.0,0.0,17,5.202948261530259,1.0,11.062309780422686,18.91746284068574,0.13691916372920607,106.83221147740704
422,AFR,Africa,ETH,Ethiopia,2016,Both sexes,4.8,33.0575281,218.58568369999998,0.5088011824990611,0.4798377350272638,21.73154722,717.1248697999999,167190.0,570.9751451000001,0.07438197805118864,0.25490564818145334,0.30954228083785884,0.18203592814371272,0.5153707052441233,0.39001264222503185,0.6461086637298092,0.038,0.703,0.5850860420650094,0.30942622950819665,1.0,0.0,0.0,0.0,0.0,0.0,17,6.023846613351222,2.7905954553539662,8.95086337207562,55.08966091801351,0.07026063973225241,469.6684866090882
423,SEAR,South-East Asia,BGD,Bangladesh,2016,Both sexes,40.1,70.63232696,152.52914030000002,0.3735216863092398,0.4619200466880655,78.46809167,1401.564635,183500.0,1360.152445,0.11342334898045307,0.16788799815288524,0.35958107059736233,0.3271457085828342,0.38878842676311043,0.5733249051833123,0.8384728340675478,-0.08900000000000001,0.688,0.265774378585086,0.2704918032786885,0.0,0.0,0.0,0.0,1.0,0.0,17,5.342988927179663,4.281188632329017,11.191055345146308,56.82577353104914,0.1444025156064582,540.5859563102914
424,EUR,Europe,BGR,Bulgaria,2016,Both sexes,40.1,46.25092115,105.7558881,0.5648885971650788,0.362707907791071,1.7680416669999999,7548.855006999999,54270.0,6220.405744,0.005110585805475507,0.7438867352435952,0.4142746314972847,0.6572854291417163,0.8896925858951176,0.6713021491782558,0.581497797356828,-0.17,0.9359999999999999,0.38432122370936883,0.14139344262295075,0.0,0.0,0.0,1.0,0.0,0.0,17,4.728987712219808,1.2091982182354155,19.616748670558557,37.86052284659989,0.33913676054126607,192.4504578192128
425,EUR,Europe,GRC,Greece,2016,Both sexes,40.2,47.60279286,99.93931825,0.587097087192719,0.22526991537788155,537.2851242258524,17885.39281,86900.0,14825.583540000001,0.007730028008390651,0.7651780883987186,0.5044608223429013,0.7237524950099801,0.6672694394213382,0.8482932996207335,0.26138032305433184,-0.26,0.898,0.5353728489483746,0.47745901639344257,0.0,0.0,0.0,1.0,0.0,0.0,17,4.640649777864657,4.668049953214195,26.151674028542622,44.29349251415461,0.5036090735181883,220.8778356102429
426,EUR,Europe,SRB,Serbia,2016,Both sexes,41.2,39.51520695,134.4555657,0.5415792551161555,0.3028888240443537,111.27785,5765.2007619999995,64180.0,4506.027626,0.005060683448663161,0.9074216623517725,0.5917377812257562,0.6093812375249499,0.8336347197106694,0.7029077117572697,0.4552129221732745,-0.068,0.89,0.21797323135755253,0.39959016393442615,0.0,0.0,0.0,1.0,0.0,0.0,17,5.123022478142319,4.809902156685267,17.931012437248366,40.037464898578854,0.2892225008414606,191.8229161507874
427,EMR,Eastern Mediterranean,LBN,Lebanon,2016,Both sexes,42.6,64.32062561,114.0699432,0.5088011824990611,0.4798377350272638,1507.5,7626.300195999999,33790.0,6202.83762,0.00481365529412969,0.2955622698898307,0.4982544608223428,0.609181636726547,0.7124773960216998,0.6618204804045513,0.5183553597650514,0.031,0.853,0.2523900573613763,0.3278688524590163,0.0,0.0,1.0,0.0,0.0,0.0,17,4.849799023804341,11.46618928665806,19.683604588079998,32.32928233042087,0.3386751791929752,188.65421129731382
428,AMR,Americas,CHL,Chile,2016,Both sexes,45.5,21.17165098,122.884326,0.5791114832304214,0.45477093667931145,676.9577360000001,13753.59215,108150.0,11041.63168,0.01306713963895474,0.4839975480002232,0.7519394879751745,0.6864271457085829,0.735985533453888,0.7756005056890016,0.5110132158590308,0.102,0.858,0.8565965583173997,0.3688524590163934,0.0,1.0,0.0,0.0,0.0,0.0,17,4.971630350368548,8.78052570261521,23.95918534594883,47.644068596693316,0.44239363480987526,263.0849094777435
429,SEAR,South-East Asia,MMR,Myanmar,2016,Both sexes,46.8,19.53818828,138.28321369999998,0.2983581442154795,0.4798377350272638,1234.869517,1158.434566,109430.0,1160.9308330000001,0.03808015891254025,0.2156845722617815,0.37257564003103183,0.3538922155688622,0.6491862567811936,0.4184576485461442,0.8414096916299558,0.679,0.607,0.7323135755258127,0.40778688524590156,0.0,0.0,0.0,0.0,1.0,0.0,17,5.171181979426884,10.72853337827598,10.502447097065453,47.831294318610595,0.1292275465337668,375.7353251825606
430,AFR,Africa,NGA,Nigeria,2016,Both sexes,5.0,75.53702043,183.8530818,0.17435375690155386,0.6549460169244238,253.49200000000002,2176.002772,284340.0,1814.332053,0.13351575605382077,0.46012659624152197,0.4883630721489526,0.38682634730538923,0.6708860759493672,0.11820480404551215,0.725403817914831,0.043,0.905,0.594646271510516,0.3053278688524589,1.0,0.0,0.0,0.0,0.0,0.0,17,5.686219731183825,6.328800696532398,12.958452707683524,65.75760488787294,0.17415007223336718,570.7860745692557
431,AFR,Africa,STP,Sao Tome and Principe,2016,Both sexes,5.5,45.83333333,162.35979719999997,0.4532776122428257,0.4798377350272638,22.14886063,1700.0979969999999,180.0,1138.68514,0.00013858710209239277,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,17,5.455394565397639,2.808345028784475,11.935061243832342,5.646216173286171,0.12742800191509338,58.79262637572634
432,WPR,Western Pacific,TUV,Tuvalu,2016,Both sexes,50.0,60.0,127.72994692466757,0.370915732908785,0.38357163700029184,537.2851242258524,3253.899536,30.0,12664.677869724934,7.352519910193102e-07,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,17,5.0035644879782,4.668049953214195,14.818402261396747,3.107232505953859,0.36919321933494065,22.39506694090349
433,WPR,Western Pacific,KIR,Kiribati,2016,Both sexes,53.5,41.97530864,101.45605809999999,0.5088011824990611,0.4798377350272638,1.345213976,1584.737028,100.0,2709.31822,7.346847555965515e-05,0.868512090087266,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,17,4.664008445695414,1.1039018391860131,11.658761061966162,4.641588833612779,0.22060527733538196,48.27861690237653
434,WPR,Western Pacific,NRU,Nauru,2016,Both sexes,53.9,20.0,127.72994692466757,0.450171886977759,0.4798377350272638,1.345213976,9555.79043,70.0,12664.677869724934,1.9099319297962519e-07,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,17,5.0035644879782,1.1039018391860131,21.220496397651946,4.121285299808557,0.36919321933494065,21.879506554516478
435,AMR,Americas,PAN,Panama,2016,Both sexes,7.6,30.47760389,120.5225159,0.4447363899262109,0.5313685439159616,1.0,14343.98139,18300.0,12420.60699,0.0028913676843906016,0.2137392546920236,0.6625290923196275,0.728942115768463,0.8101265822784812,0.7661188369152976,0.8516886930983847,-0.102,0.8370000000000001,0.8355640535372847,0.28893442622950816,0.0,1.0,0.0,0.0,0.0,0.0,17,4.939572866247453,1.0,24.297219160516878,26.35220922274238,0.46612199671800325,159.22901218267373
436,AFR,Africa,ERI,Eritrea,2016,Both sexes,7.7,75.16831683,127.72994692466757,0.5088011824990611,0.4798377350272638,15.35,15990.790316933331,7250.0,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,17,5.0035644879782,2.485246437564726,21.012194400473785,19.354383203138983,0.36919321933494065,245.1382267605977
437,AFR,Africa,BEN,Benin,2016,Both sexes,7.8,35.03015254,108.8655189,0.28973751840252165,0.4798377350272638,592.6056151,1087.287304,16100.0,938.7206171,0.0077990304025204816,0.46012659624152197,0.25310318076027916,0.27105788423153676,0.10669077757685352,0.26359039190897615,0.6989720998531572,-0.065,0.838,0.3575525812619501,0.7233606557377048,1.0,0.0,0.0,0.0,0.0,0.0,17,4.774890856125748,8.399535193007146,10.282880109708085,25.25080871833849,0.11008865723075609,221.53249561035315
438,AFR,Africa,TGO,Togo,2016,Both sexes,7.9,70.2334988,112.60747859999998,0.5088011824990611,0.4798377350272638,592.6056151,803.1518934,8240.0,496.64482239999995,0.005384962605600711,0.42428910494235883,0.2282777346780449,0.133932135728543,0.1356238698010851,0.27623261694058177,0.6255506607929515,-0.006999999999999999,0.815,0.3499043977055448,0.7786885245901638,1.0,0.0,0.0,0.0,0.0,0.0,17,4.828983758865032,8.399535193007146,9.295353185566208,20.19803268099922,0.060223156079641765,195.82992326439688
439,AFR,Africa,NER,Niger,2016,Both sexes,8.4,36.62824663,105.9219071,0.0465269980384264,0.4798377350272638,592.6056151,498.1053379,41330.0,449.3668494,0.014919426807427751,0.46012659624152197,0.2973235065942591,0.08223552894211594,0.45027124773960214,0.23198482932996223,0.5844346549192365,-0.016,0.8140000000000001,0.48565965583174,0.45491803278688514,1.0,0.0,0.0,0.0,0.0,0.0,17,4.731460990877457,8.399535193007146,7.926967274715172,34.57443844724473,0.05330577632190689,274.9643546085082
440,AMR,Americas,COL,Colombia,2016,Both sexes,8.6,40.30914826,126.4256182,0.5333175206636238,0.5636124890574847,3054.121673,5870.777957,180940.0,4967.750722,0.03458329541711575,0.31651799463400027,0.6850271528316524,0.5860279441117764,0.8101265822784812,0.6934260429835652,0.7797356828193831,-0.1,0.898,0.7131931166347992,0.3913934426229507,0.0,1.0,0.0,0.0,0.0,0.0,17,5.018936434418456,14.508709271190307,18.03980691976934,56.56027712233356,0.30376268910208915,363.8653650128189
441,AMR,Americas,HTI,Haiti,2016,Both sexes,8.6,66.76342525,144.0152445,0.5088011824990611,0.4798377350272638,63.33581837,1265.986932,9890.0,1195.4903279999999,0.00777598484792697,0.46012659624152197,0.12606671838634598,0.16806387225548902,0.2712477396021701,0.3204804045512011,0.0,0.29100000000000004,0.8390000000000001,0.2523900573613763,0.5409836065573771,0.0,1.0,0.0,0.0,0.0,0.0,17,5.241667744355,3.986114738358228,10.817902782778733,21.465059526728854,0.13197815500660923,221.31428159749564
442,AMR,Americas,BRB,Barbados,2016,Both sexes,8.8,23.25581395,118.71283670000001,0.6111554159294437,0.5195506273708784,2.0,16900.04829,3820.0,14368.71974,0.00019787900020020683,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,17,4.914725061003831,1.2599210498948732,25.66232388116258,15.632236647861944,0.49681776073960815,65.86980762903144
443,AFR,Africa,LBR,Liberia,2016,Both sexes,8.8,19.65863787,160.6294374,0.5088011824990611,0.7315436241610739,94.42724359,714.6233922,9080.0,454.79986169999995,0.0032860737861905823,0.46012659624152197,0.1266485647788983,0.13752495009980037,0.3779385171790236,0.2951959544879901,0.6740088105726871,0.033,0.9009999999999999,0.41108986615678755,0.831967213114754,1.0,0.0,0.0,0.0,0.0,0.0,17,5.435944901414099,4.553714208948347,8.94044376929225,20.862288626612205,0.05412466326697565,166.15097311781466
444,AFR,Africa,CMR,Cameroon,2016,Both sexes,9.4,20.62575363,113.8454896,0.2966147803432627,0.4798377350272638,592.6056151,1364.32954,88300.0,1155.386727,0.017172399744283955,0.31302111463996085,0.4100077579519006,0.3057884231536925,0.40687160940325506,0.1877370417193429,0.6005873715124816,-0.003,0.879,0.4608030592734226,0.5409836065573771,1.0,0.0,0.0,0.0,0.0,0.0,17,4.846615977863575,8.399535193007146,11.091061006567855,44.53008948447889,0.12878122694266317,288.155350375756
445,AFR,Africa,SEN,Senegal,2016,Both sexes,9.5,46.11229419,105.4801699,0.5088011824990611,0.3421359946016924,592.6056151,1269.903294,29770.0,1103.4935,0.010758306219288654,0.4886033607202769,0.36714507370054295,0.2782435129740519,0.7323688969258592,0.4310998735777498,0.6461086637298092,-0.086,0.794,0.6940726577437858,0.290983606557377,1.0,0.0,0.0,0.0,0.0,0.0,17,4.72487445743909,8.399535193007146,10.829046449860355,30.99271420870293,0.12453271320197104,246.58565597170588
446,EMR,Eastern Mediterranean,OMN,Oman,2016,Both sexes,9.6,4.639741519,110.62033770000001,0.6184202408457546,0.6423985993580391,0.3845,14609.981759999999,77840.0,9836.310968000002,0.0032088357081379083,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,1.0,0.0,0.0,0.0,17,4.8004099432864695,0.7271635726332101,24.446492561050437,42.697352058062265,0.4199758898220566,164.84180736612913
447,AMR,Americas,DOM,Dominican Republic,2015,Both sexes,10.5,50.27944525,119.44499590000001,0.4315060219694291,0.47942807119929975,45.04549907,6921.520594,36520.0,6309.332590999999,0.007375113830506977,0.35284859660908025,0.4577191621411948,0.5992015968063873,0.8300180831826404,0.6238938053097347,0.8105726872246695,-0.065,0.755,0.5602294455066922,0.39344262295081955,0.0,1.0,0.0,0.0,0.0,0.0,16,4.924808185130821,3.5580916809691225,19.057554560742005,33.17749478804854,0.3414599696871833,217.4476026509304
448,AMR,Americas,CRI,Costa Rica,2015,Both sexes,10.8,34.811985899999996,121.5044043,0.7213712855961687,0.4512693317770645,534.56577,11642.77805,14630.0,10146.17133,0.003473489087889691,0.3496200412414142,0.8052754072924747,0.6315369261477044,0.8028933092224234,0.8072060682680156,0.8854625550660793,-0.059000000000000004,0.7609999999999999,0.8202676864244739,0.375,0.0,1.0,0.0,0.0,0.0,0.0,16,4.9529507190310955,8.115844462634195,22.664816442352393,24.457652794353702,0.4259064871474203,169.24468832853916
449,AFR,Africa,SWZ,Eswatini,2015,Both sexes,10.8,71.04651163,135.4157638,0.4047999979421577,0.4798377350272638,12.75893088,3679.8197979999995,3000.0,2978.0165190000002,0.0007853912942740747,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,16,5.135188710419406,2.336709701014669,15.438633251167653,14.422495703074084,0.23249535695646836,103.35417084690162
450,AMR,Americas,BHS,Bahamas,2015,Both sexes,11.0,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
451,AFR,Africa,UGA,Uganda,2015,Both sexes,11.4,71.88809096,147.8538825,0.5088011824990611,0.4798377350272638,3240.64542,843.6295453,50190.0,647.1627536000001,0.027439287658231257,0.3522987544236735,0.29790535298681153,0.1980039920159682,0.5660036166365282,0.2951959544879901,0.6666666666666667,0.135,0.873,0.5391969407265772,0.512295081967213,1.0,0.0,0.0,0.0,0.0,0.0,16,5.28783113575405,14.798254937905682,9.448958183442265,36.88692040161675,0.07968129611728156,336.8610961799195
452,AMR,Americas,PER,Peru,2015,Both sexes,11.7,18.2296875,117.76665159999999,0.5508112930242706,0.714765100671141,3.184439242,6229.100674,94880.0,5394.726878,0.021871255923101008,0.36685625150352247,0.5576027928626844,0.552295409181637,0.6582278481012659,0.6965865992414666,0.7312775330396477,-0.09,0.884,0.6367112810707455,0.5635245901639342,0.0,1.0,0.0,0.0,0.0,0.0,16,4.901632825263183,1.471220120481146,18.39960289194954,45.60980603720899,0.3164268733261758,312.3400405888614
453,AMR,Americas,JAM,Jamaica,2015,Both sexes,12.0,40.99722992,141.11035880000003,0.43780080223139217,0.4404727166618033,116.96977659999999,4907.927415,8780.0,4363.527753,0.0020684821286721545,0.6576127737022649,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,16,5.206185425484829,4.8905520653945755,16.994147252841255,20.629949837388594,0.28453530208148137,142.45703434318563
454,AFR,Africa,MLI,Mali,2015,Both sexes,12.1,33.76605283,110.3080898,0.17244151208683756,0.5935220309308433,591.2116980000001,751.4728866,36670.0,647.0577735,0.012514049200788553,0.5461770932069119,0.3646237393328161,0.2063872255489021,0.7160940325497288,0.15929203539823034,0.48458149779735676,-0.068,0.8,0.5506692160611856,0.28688524590163933,1.0,0.0,0.0,0.0,0.0,0.0,16,4.795888982969319,8.392944273491533,9.091546658510847,33.22285647263529,0.07966883814124343,259.3215645861449
455,AFR,Africa,TCD,Chad,2015,Both sexes,12.2,39.89596569,116.68513940000001,0.04171994832462782,0.4798377350272638,591.2116980000001,776.0197522999999,70560.0,617.9413831,0.010124623115860768,0.46012659624152197,0.3143910007757953,0.17804391217564874,0.5732368896925858,0.0486725663716816,0.24963289280469886,-0.028999999999999998,0.889,0.3556405353728488,0.5225409836065572,1.0,0.0,0.0,0.0,0.0,0.0,16,4.886581912443113,8.392944273491533,9.189479752747765,41.32246216586027,0.07616024758067974,241.64935101195525
456,AFR,Africa,KEN,Kenya,2015,Both sexes,12.7,48.54693046,150.1896388,0.5088011824990611,0.4798377350272638,98.17916667,1336.883265,73990.0,1125.132049,0.034370252562620295,0.4108493593847569,0.32117920868890626,0.32215568862275457,0.6202531645569621,0.41529709228824285,0.7180616740088104,0.221,0.853,0.5372848948374761,0.14139344262295075,1.0,0.0,0.0,0.0,0.0,0.0,16,5.315531028473642,4.613244229585943,11.016183520255137,41.98147331034432,0.126320121123722,363.11681335925755
457,EUR,Europe,UZB,Uzbekistan,2015,Both sexes,12.8,58.11421477,127.72994692466757,0.5118611679004144,0.6386051940472718,2567.987213,2615.025134,222860.0,2258.294973,0.022465891688857396,0.49998496171246226,0.6342125678820792,0.4149700598802395,0.9656419529837253,0.6017699115044248,0.9926578560939794,0.375,0.47100000000000003,0.8011472275334607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,5.0035644879782,13.694019825911255,13.777125751233104,60.62857703767451,0.1987388286673866,315.1444705574485
458,AFR,Africa,BDI,Burundi,2015,Both sexes,13.6,79.16666667,154.02356830000002,0.1902284626396062,0.4798377350272638,1571.898333,305.549646,4350.0,220.47576859999998,0.007287773217773012,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,16,5.3603818356387976,11.627191297404094,6.735356612395083,16.324119010294922,0.010201845348497857,216.58666816516265
459,AMR,Americas,SLV,El Salvador,2015,Both sexes,13.6,70.73455598,108.19045109999999,0.4000624456368097,0.4864312810037935,1.0,3705.5797039999998,12700.0,3073.137656,0.004534230816761453,0.47738869317310256,0.643134212567882,0.4730538922155689,0.6455696202531646,0.6333754740834387,0.6299559471365639,-0.156,0.805,0.7743785850860417,0.47131147540983587,0.0,1.0,0.0,0.0,0.0,0.0,16,4.765000792401911,1.0,15.474574624382937,23.331065539234753,0.2365325928601437,184.93663278992557
460,AFR,Africa,CIV,Côte d’Ivoire,2015,Both sexes,13.8,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
461,AMR,Americas,GUY,Guyana,2015,Both sexes,13.8,6.216103632,109.35969440000001,0.5088011824990611,0.4798377350272638,206.5,5576.82607,4830.0,5352.860211,0.0005437023329097631,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,16,4.7821048717855685,5.9107149919961115,17.733550661669693,16.903723372277902,0.3152153224455151,91.55459729423342
462,EMR,Eastern Mediterranean,QAT,Qatar,2015,Both sexes,14.2,5.90078329,112.39475230000001,0.5088011824990611,0.9922672891742049,3.64,63039.112629999996,92460.0,47144.94594,0.0018348988896971171,0.46012659624152197,0.7123739332816136,0.9682634730538922,0.6871076674470159,0.7313527180783819,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,1.0,0.0,0.0,0.0,16,4.825941037963185,1.5382743361962357,39.798804840671124,45.218688593686785,0.8114835040838887,136.89967258159734
463,AFR,Africa,RWA,Rwanda,2015,Both sexes,14.2,73.43737333,126.3524027,0.14624902771653214,0.4798377350272638,719.8595554999999,751.0773926,6070.0,606.9308712999999,0.008155881797075803,0.4151470441906363,0.15147401086113266,0.1814371257485028,0.4412296564195298,0.4469026548672568,0.8869309838472832,0.025,0.095,0.5736137667304014,0.21106557377049182,1.0,0.0,0.0,0.0,0.0,0.0,16,5.017967393218009,8.962226687950817,9.089951443216469,18.241598685155182,0.07480474763308495,224.85795808480327
464,AFR,Africa,MWI,Malawi,2015,Both sexes,14.3,59.92787442,250.6189997,0.16602499184564845,0.4798377350272638,499.60583330000003,380.5969877,15820.0,310.8346405,0.012016126356593057,0.40093413532358524,0.22614429790535306,0.05988023952095789,0.10849909584086803,0.326801517067004,0.7298091042584434,0.057999999999999996,0.835,0.4053537284894836,0.3217213114754097,1.0,0.0,0.0,0.0,0.0,0.0,16,6.30480023591657,7.934919042752615,7.246947507368829,25.103570334906564,0.02971996021647566,255.83758924638738
465,AFR,Africa,TZA,United Republic of Tanzania,2015,Both sexes,14.5,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
466,AFR,Africa,ZWE,Zimbabwe,2015,Both sexes,14.5,41.87669639,106.21314540000002,0.5088011824990611,0.4798377350272638,537.2851242258524,1445.069702,31280.0,1180.490702,0.009911853108783852,0.45106936629019795,0.19414274631497286,0.2708582834331339,0.5461121157323691,0.2730720606826802,0.5330396475770924,-0.12300000000000001,0.81,0.5621414913957933,0.1557377049180327,1.0,0.0,0.0,0.0,0.0,0.0,16,4.735793496058746,4.668049953214195,11.305668970073354,31.508102392092212,0.1307909263951715,239.94583268291782
467,AMR,Americas,PRY,Paraguay,2015,Both sexes,14.6,55.25547445,124.8283499,0.5088011824990611,0.5894368252115554,5204.920808,5413.776021,47310.0,4839.584196,0.004795320665623168,0.3278735406529362,0.5543056633048874,0.5473053892215569,0.8679927667269441,0.6302149178255374,0.737151248164464,-0.008,0.863,0.8508604206500955,0.2377049180327868,0.0,1.0,0.0,0.0,0.0,0.0,16,4.9977102835998215,17.33024525098194,17.559012771547536,36.16742998051558,0.2998202314025521,188.41475130281694
468,AFR,Africa,COG,Congo,2015,Both sexes,15.0,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
